tag,epoch,exit_indices,train_loss,val_loss,val_policy_acc,val_exit1_acc,val_exit2_acc,val_exit3_acc,val_exit4_acc,val_avg_exit,val_avg_depth_cost_ratio,lr_backbone,lr_heads
place_7_12_17,1,"7,12,17",3.6014091628385367,2.8497431336968404,0.693216334795815,0.1302733715828552,0.19979750253121836,0.7158285521430983,0.6928788390145123,3.8305771177860275,0.9904435405083752,0.00014985200463212036,0.0009990133642141358
place_7_12_17,2,"7,12,17",2.662649146547957,2.546168363782308,0.7431657104286197,0.1832602092473844,0.347283158960513,0.7752278096523794,0.7418157273034087,3.607154910563618,0.9707266817059523,0.00014940860259858585,0.000996057350657239
place_7_12_17,3,"7,12,17",2.3728667435207056,2.4690477349972992,0.7509281133985826,0.20890988862639218,0.41849476881538983,0.7816402294971313,0.750253121835977,3.5227809652379345,0.9629465158001314,0.00014867154380465166,0.0009911436253643444
place_7_12_17,4,"7,12,17",2.208866793507554,2.34038302245029,0.7701653729328384,0.2662841714478569,0.48126898413769825,0.8056024299696254,0.7708403644954438,3.4124198447519407,0.9525907241948948,0.00014764373708464731,0.0009842915805643156
place_7_12_17,5,"7,12,17",2.0887289110402336,2.3538594916186297,0.7610529868376645,0.27100911238609515,0.5177185285183935,0.7934525818427269,0.7583530205872426,3.396557543030712,0.9484874860116881,0.00014632923872213652,0.0009755282581475769
place_7_12_17,6,"7,12,17",1.999507106345331,2.262372424423071,0.7772527843401957,0.28889638879514007,0.5318933513331083,0.8056024299696254,0.7759028012149848,3.3823827202159973,0.9462493560935752,0.00014473323644161886,0.0009648882429441258
place_7_12_17,7,"7,12,17",1.9348223058713467,2.2604093760040778,0.7647654404319946,0.300371245359433,0.5474181572730341,0.7985150185622679,0.7637529530880864,3.3631454606817415,0.9396948327619589,0.0001428620289349515,0.0009524135262330099
place_7_12_17,8,"7,12,17",1.8799971542960678,2.232523395288566,0.7836652041849477,0.31285858926763416,0.565305433682079,0.8083023962200473,0.781977725278434,3.319271009112386,0.9359646162317707,0.00014072300100328978,0.0009381533400219318
place_7_12_17,9,"7,12,17",1.8274204619233423,2.231682577488835,0.7725278434019575,0.3253459331758353,0.5794802564967938,0.8025649679379008,0.7708403644954438,3.293958825514681,0.9329982059434783,0.00013832459441265115,0.0009221639627510075
place_7_12_17,10,"7,12,17",1.7834514808576567,2.1992935682928243,0.7792777590280121,0.33715828552143096,0.5960175497806277,0.8029024637192035,0.7786027674654067,3.2767465406682414,0.9270476224310352,0.00013567627457812108,0.0009045084971874736
