tag,epoch,exit_indices,train_loss,val_loss,val_policy_acc,val_exit1_acc,val_exit2_acc,val_exit3_acc,val_exit4_acc,val_avg_exit,val_avg_depth_cost_ratio,lr_backbone,lr_heads
place_6_10_16,1,"6,10,16",3.7702345354527216,2.9989659554484405,0.7057036787040162,0.10529868376645292,0.16807289908876138,0.6230172122848464,0.7050286871414108,3.876139048261897,0.9854699184681244,0.00014985200463212036,0.0009990133642141358
place_6_10_16,2,"6,10,16",2.855623316691502,2.63740929139453,0.7563280458994263,0.13364832939588256,0.2770840364495444,0.7225784677691529,0.7563280458994263,3.695916301046237,0.959962342575981,0.00014940860259858585,0.000996057350657239
place_6_10_16,3,"6,10,16",2.5582894720648897,2.525047981735021,0.7640904488693891,0.16841039487006412,0.33209584880188997,0.7529530880863989,0.7624029699628755,3.590617617279784,0.9448993729683642,0.00014867154380465166,0.0009911436253643444
place_6_10_16,4,"6,10,16",2.394879641307043,2.447711468185479,0.7752278096523794,0.19406007424907187,0.36685791427607156,0.7671279109011138,0.7748903138710767,3.541005737428282,0.937829724496865,0.00014764373708464731,0.0009842915805643156
place_6_10_16,5,"6,10,16",2.273823774234912,2.3893260706770554,0.7826527168410395,0.20384745190685116,0.4049949375632805,0.7843401957475532,0.7823152210597367,3.471481606479919,0.9280245839032276,0.00014632923872213652,0.0009755282581475769
place_6_10_16,6,"6,10,16",2.182543291506866,2.3543327191452943,0.7873776577792777,0.23827202159973002,0.4242321970975363,0.7924400944988188,0.787040161997975,3.4643941950725616,0.9263903938042879,0.00014473323644161886,0.0009648882429441258
place_6_10_16,7,"6,10,16",2.118792249434352,2.321135401082047,0.788390145123186,0.25042186972662844,0.45190685116436047,0.7900776240296996,0.7877151535605805,3.4424569692878837,0.9235127981952858,0.0001428620289349515,0.0009524135262330099
place_6_10_16,8,"6,10,16",2.0596526534092434,2.310715911559788,0.7880526493418832,0.243334458319271,0.46000674991562607,0.7981775227809652,0.7877151535605805,3.4049949375632806,0.9164076238520703,0.00014072300100328978,0.0009381533400219318
place_6_10_16,9,"6,10,16",2.011503521193973,2.301154275259133,0.7894026324670942,0.27168410394870063,0.4623692203847452,0.7873776577792777,0.7887276409044887,3.3864326695916303,0.9112208465815229,0.00013832459441265115,0.0009221639627510075
place_6_10_16,10,"6,10,16",1.9639582947626792,2.2426199148202564,0.792102598717516,0.28248396895038813,0.4913938575767803,0.7964900438744515,0.7914276071549106,3.391495106311171,0.9151286924702915,0.00013567627457812108,0.0009045084971874736
place_6_10_16,11,"6,10,16",1.933172733333479,2.2397067528739796,0.7877151535605805,0.28585892676341546,0.5008437394532569,0.7985150185622679,0.7860276746540669,3.366520418494769,0.9086985096896817,0.0001327884932081842,0.0008852566213878945
place_6_10_16,12,"6,10,16",1.9037462700481467,2.216936360087863,0.7958150523118461,0.2872089098886264,0.5021937225784677,0.7961525480931488,0.7948025649679379,3.36044549443132,0.9061406469261238,0.00012967264705660586,0.0008644843137107056
place_6_10_16,13,"6,10,16",1.8709202949839927,2.2198848721951276,0.7917651029362133,0.29868376645291933,0.506918663516706,0.7985150185622679,0.7900776240296996,3.372595342558218,0.9078458887684956,0.00012634103294465165,0.0008422735529643443
place_6_10_16,14,"6,10,16",1.8403057583145415,2.2424602250251424,0.7927775902801215,0.27269659129260887,0.5123185960175498,0.792102598717516,0.7914276071549106,3.341208234897064,0.9013446542444535,0.0001228067992311517,0.0008187119948743448
