tag,epoch,exit_indices,train_loss,val_loss,val_policy_acc,val_exit1_acc,val_exit2_acc,val_exit3_acc,val_exit4_acc,val_avg_exit,val_avg_depth_cost_ratio,lr_backbone,lr_heads
place_4_8_14,1,"4,8,14",4.005703650954221,3.393431794993426,0.7195410057374283,0.0941613229834627,0.14984812689841376,0.3034087073911576,0.7192035099561256,3.9433007087411407,0.9879567294882498,0.00014985200463212036,0.0009990133642141358
place_4_8_14,2,"4,8,14",3.2392637684767136,3.0194620888980706,0.7559905501181235,0.11171110361120486,0.23253459331758353,0.5059061761727979,0.7559905501181235,3.9001012487343907,0.9769792351279819,0.00014940860259858585,0.000996057350657239
place_4_8_14,3,"4,8,14",2.893580320533094,2.820408148899136,0.7576780290246372,0.13162335470806616,0.27100911238609515,0.6051299358758016,0.756665541680729,3.837327033412082,0.9611702222143276,0.00014867154380465166,0.0009911436253643444
place_4_8_14,4,"4,8,14",2.6872669773950473,2.6827280738246713,0.7536280796490044,0.14849814377320283,0.31184610192372597,0.6604792440094499,0.7526155923050962,3.7954775565305434,0.9521111249267278,0.00014764373708464731,0.0009842915805643156
place_4_8_14,5,"4,8,14",2.539368903277618,2.5894817171811333,0.7772527843401957,0.1633479581505231,0.3374957813027337,0.683091461356733,0.776915288558893,3.733715828552143,0.9375099916514201,0.00014632923872213652,0.0009755282581475769
place_4_8_14,6,"4,8,14",2.428776021597203,2.5276020562934427,0.7806277421532231,0.17752278096523794,0.3742828214647317,0.7134660816739791,0.7809652379345258,3.6992912588592644,0.929587722258735,0.00014473323644161886,0.0009648882429441258
place_4_8_14,7,"4,8,14",2.350253088288017,2.474136665750105,0.7850151873101586,0.19743503206209922,0.3894701316233547,0.7350658116773541,0.7850151873101586,3.6442794465069186,0.918148391566158,0.0001428620289349515,0.0009524135262330099
place_4_8_14,8,"4,8,14",2.2853164485519186,2.4422612916445594,0.7978400269996625,0.19169760377995276,0.41005737428282146,0.7475531555855551,0.7991900101248735,3.5858926763415457,0.9044709309554683,0.00014072300100328978,0.0009381533400219318
place_4_8_14,9,"4,8,14",2.2279627520749137,2.4162930695945413,0.7978400269996625,0.20958488018899762,0.4157948025649679,0.7519406007424907,0.7964900438744515,3.5696928788390143,0.9005275591949837,0.00013832459441265115,0.0009221639627510075
place_4_8_14,10,"4,8,14",2.1766206923385663,2.3734632382069414,0.7944650691866352,0.21464731690853864,0.436044549443132,0.7620654741815728,0.7934525818427269,3.570705366182923,0.9014512318596017,0.00013567627457812108,0.0009045084971874736
place_4_8_14,11,"4,8,14",2.1352251521578474,2.3427097397481433,0.7951400607492406,0.2193722578467769,0.4481943975700304,0.7681403982450219,0.7937900776240298,3.5315558555518054,0.8921434534699896,0.0001327884932081842,0.0008852566213878945
place_4_8_14,12,"4,8,14",2.1074738896135083,2.3241556939183963,0.8018899763752954,0.2163347958150523,0.44178197772527844,0.7691528855889301,0.8002024974687817,3.533580830239622,0.8923210828285698,0.00012967264705660586,0.0008644843137107056
place_4_8_14,13,"4,8,14",2.068182885003965,2.332737930473588,0.7968275396557543,0.22443469456631793,0.4589942625717178,0.7661154235572055,0.7964900438744515,3.52345595680054,0.8896566424498642,0.00012634103294465165,0.0008422735529643443
place_4_8_14,14,"4,8,14",2.0346447788400437,2.3593563038555305,0.7924400944988188,0.21059736753290584,0.44920688491393856,0.7603779952750591,0.7934525818427269,3.4897063786702667,0.8813435884683021,0.0001228067992311517,0.0008187119948743448
place_4_8_14,15,"4,8,14",2.01265125571887,2.327927967241154,0.7968275396557543,0.23658454269321633,0.4694566317921026,0.7681403982450219,0.7961525480931488,3.489368882888964,0.8821962093894878,0.00011908389392193548,0.0007938926261462366
place_4_8_14,16,"4,8,14",1.9888996455716823,2.335622301183759,0.8015524805939925,0.24029699628754642,0.47215659804252447,0.7684778940263247,0.8008774890313871,3.4711441106986163,0.8787501998330285,0.00011518700962342472,0.0007679133974894982
place_4_8_14,17,"4,8,14",1.9647883074973387,2.290584001716552,0.7941275734053325,0.24502193722578466,0.4832939588255147,0.7846776915288559,0.7944650691866352,3.47654404319946,0.8790344068067569,0.00011113152555762863,0.0007408768370508576
place_4_8_14,18,"4,8,14",1.9445865734742513,2.287672728370502,0.7941275734053325,0.23793452581842728,0.48464394195072563,0.7796152548093149,0.7924400944988188,3.464056699291259,0.8766186475300638,0.00010693344686738043,0.0007128896457825362
place_4_8_14,19,"4,8,14",1.9255220768513777,2.2902214838933026,0.8018899763752954,0.24603442456969288,0.498143773202835,0.7789402632467094,0.8008774890313871,3.4319946000674992,0.868483222907082,0.00010260934145135084,0.0006840622763423389
